Frame Nr,Timestamp,People crossed on green,Vehicles crossed on green,People crossed on red,Vehicles crossed on red,Traffic light color
1934,77360.0,16,39,1,1,Red
1935,77399.99999999999,16,39,1,1,Red
1936,77440.0,16,39,1,1,Red
1937,77479.99999999999,16,39,1,1,Red
1938,77520.0,16,39,1,1,Red
1939,77560.0,16,39,1,1,Red
1940,77600.0,16,39,1,1,Red
1941,77640.0,16,39,1,1,Red
1942,77679.99999999999,16,39,1,1,Red
1943,77720.0,16,39,1,1,Red
1944,77759.99999999999,16,39,1,1,Red
1945,77800.0,16,39,1,1,Red
1946,77840.0,16,39,1,1,Red
1947,77880.0,16,39,1,1,Red
1948,77920.0,16,39,1,1,Red
1949,77960.0,16,39,1,1,Red
1950,78000.0,16,39,1,1,Red
1951,78039.99999999999,16,39,1,1,Red
1952,78080.0,16,39,1,1,Red
1953,78119.99999999999,16,39,1,1,Red
1954,78160.0,16,39,1,1,Red
1955,78200.0,16,39,1,1,Red
1956,78240.0,16,39,1,1,Red
1957,78280.0,16,39,1,1,Red
1958,78320.0,16,39,1,1,Red
1959,78360.0,16,40,1,1,Red
1960,78399.99999999999,16,40,1,1,Red
1961,78440.0,16,40,1,1,Red
1962,78479.99999999999,16,40,1,1,Red
1963,78520.0,16,40,1,1,Red
1964,78560.0,16,40,1,1,Red
1965,78600.0,16,40,1,1,Red
1966,78640.0,16,40,1,1,Red
1967,78679.99999999999,16,40,1,1,Red
1968,78720.0,16,40,1,1,Red
1969,78759.99999999999,16,40,1,1,Red
1970,78800.0,16,40,1,1,Red
1971,78840.0,16,40,1,1,Red
1972,78880.0,16,40,1,1,Red
1973,78920.0,16,40,1,1,Red
1974,78960.0,16,40,1,1,Red
1975,79000.0,16,40,1,1,Red
1976,79039.99999999999,16,40,1,1,Red
1977,79080.0,16,40,1,1,Red
1978,79119.99999999999,16,40,1,1,Red
1979,79160.0,16,40,1,1,Red
1980,79200.0,16,40,1,1,Red
1981,79240.0,16,40,1,1,Red
1982,79280.0,16,40,1,1,Red
1983,79320.0,16,40,1,1,Red
1984,79360.0,16,40,1,1,Red
1985,79399.99999999999,16,41,1,1,Red
1986,79440.0,16,41,1,1,Red
1987,79479.99999999999,16,41,1,1,Red
1988,79520.0,16,41,1,1,Red
1989,79560.0,16,41,1,1,Red
1990,79600.0,16,41,1,1,Red
1991,79640.0,16,41,1,1,Red
1992,79679.99999999999,16,41,1,1,Red
1993,79720.0,16,41,1,1,Red
1994,79759.99999999999,16,41,1,1,Red
1995,79800.0,16,41,1,1,Red
1996,79840.0,16,41,1,1,Red
1997,79880.0,16,41,1,1,Red
1998,79920.0,16,41,1,1,Red
1999,79960.0,16,41,1,1,Red
2000,80000.0,16,41,1,1,Red
2001,80039.99999999999,16,41,1,1,Red
2002,80080.0,16,41,1,1,Red
2003,80119.99999999999,16,41,1,1,Red
2004,80160.0,16,41,1,1,Red
2005,80200.0,16,41,1,1,Red
2006,80240.0,16,41,1,1,Red
2007,80280.0,16,41,1,1,Red
2008,80320.0,16,41,1,1,Red
2009,80360.0,16,41,1,1,Red
2010,80399.99999999999,16,41,1,1,Red
2011,80440.0,16,41,1,1,Red
2012,80479.99999999999,16,41,1,1,Red
2013,80520.0,16,41,1,1,Red
2014,80560.0,16,41,1,1,Red
2015,80600.0,16,41,1,1,Red
2016,80640.0,16,41,1,1,Red
2017,80679.99999999999,16,41,1,1,Red
2018,80720.0,16,41,1,1,Red
2019,80759.99999999999,16,41,1,1,Red
2020,80800.0,16,41,1,1,Red
2021,80840.0,16,41,1,1,Red
2022,80880.0,16,41,1,1,Red
2023,80920.0,16,41,1,1,Red
2024,80960.0,16,41,1,1,Red
2025,81000.0,16,41,1,1,Red
2026,81039.99999999999,16,41,1,1,Red
2027,81080.0,16,41,1,1,Red
2028,81119.99999999999,16,41,1,1,Red
2029,81160.0,16,41,1,1,Red
2030,81200.0,16,41,1,1,Red
2031,81240.0,16,41,1,1,Red
2032,81280.0,16,41,1,1,Red
2033,81320.0,16,41,1,1,Red
2034,81360.0,16,41,1,1,Red
2035,81399.99999999999,16,41,1,1,Red
2036,81440.0,16,41,1,1,Red
2037,81479.99999999999,16,41,1,1,Red
2038,81520.0,16,41,1,1,Red
2039,81560.0,16,41,1,1,Red
2040,81600.0,16,41,1,1,Red
2041,81640.0,16,42,1,1,Red
2042,81679.99999999999,16,42,1,1,Red
2043,81720.0,16,42,1,1,Red
2044,81759.99999999999,16,42,1,1,Red
2045,81800.0,16,42,1,1,Red
2046,81839.99999999999,16,42,1,1,Red
2047,81880.0,16,42,1,1,Red
2048,81920.0,16,42,1,1,Red
2049,81960.0,16,42,1,1,Red
2050,82000.0,16,42,1,1,Red
2051,82039.99999999999,16,42,1,1,Unknown
2052,82080.0,16,42,1,1,Red
2053,82119.99999999999,16,42,1,1,Red
2054,82160.0,16,43,1,1,Red
2055,82200.0,16,44,1,1,Red
2056,82240.0,16,44,1,1,Red
2057,82280.0,16,44,1,1,Red
2058,82320.0,16,44,1,1,Red
2059,82360.0,16,44,1,1,Red
2060,82399.99999999999,16,44,1,1,Red
2061,82440.0,16,44,1,1,Red
2062,82479.99999999999,16,44,1,1,Red
2063,82520.0,16,44,1,1,Red
2064,82560.0,16,44,1,1,Red
2065,82600.0,16,44,1,1,Red
2066,82640.0,16,44,1,1,Red
2067,82679.99999999999,16,44,1,1,Red
2068,82720.0,16,44,1,1,Red
2069,82759.99999999999,16,44,1,1,Red
2070,82800.0,16,44,1,1,Red
2071,82839.99999999999,16,44,1,1,Red
2072,82880.0,16,44,1,1,Red
2073,82920.0,16,44,1,1,Red
2074,82960.0,16,44,1,1,Red
2075,83000.0,16,44,1,1,Red
2076,83039.99999999999,16,44,1,1,Red
2077,83080.0,16,44,1,1,Red
2078,83119.99999999999,16,44,1,1,Red
2079,83160.0,16,44,1,1,Red
2080,83200.0,16,44,1,1,Red
2081,83240.0,16,44,1,1,Red
2082,83280.0,16,44,1,1,Red
2083,83320.0,16,44,1,1,Red
2084,83360.0,16,44,1,1,Red
2085,83399.99999999999,16,44,1,1,Red
2086,83440.0,16,44,1,1,Red
2087,83479.99999999999,16,44,1,1,Red
2088,83520.0,16,44,1,1,Red
2089,83560.0,16,44,1,1,Red
2090,83600.0,16,44,1,1,Red
2091,83640.0,16,44,1,1,Red
2092,83679.99999999999,16,44,1,1,Red
2093,83720.0,16,44,1,1,Red
2094,83759.99999999999,16,44,1,1,Red
2095,83800.0,16,44,1,1,Red
2096,83839.99999999999,16,44,1,1,Red
2097,83880.0,16,44,1,1,Red
2098,83920.0,16,44,1,1,Red
2099,83960.0,16,44,1,1,Red
2100,84000.0,16,44,1,1,Red
2101,84039.99999999999,16,44,1,1,Red
2102,84080.0,16,44,1,1,Red
2103,84119.99999999999,16,44,1,1,Red
2104,84160.0,16,44,1,1,Red
2105,84200.0,16,44,1,1,Red
2106,84240.0,16,45,1,1,Red
2107,84280.0,16,45,1,1,Red
2108,84320.0,16,45,1,1,Red
2109,84360.0,16,45,1,1,Red
2110,84399.99999999999,16,45,1,1,Red
2111,84440.0,16,45,1,1,Red
2112,84479.99999999999,16,45,1,1,Red
2113,84520.0,16,45,1,1,Red
2114,84560.0,16,45,1,1,Green
2115,84600.0,16,45,1,1,Red
2116,84640.0,16,45,1,1,Red
2117,84679.99999999999,16,45,1,1,Red
2118,84720.0,16,45,1,1,Red
2119,84759.99999999999,16,45,1,1,Red
2120,84800.0,16,45,1,1,Red
2121,84839.99999999999,16,45,1,1,Red
2122,84880.0,16,45,1,1,Red
2123,84920.0,16,45,1,1,Red
2124,84960.0,16,45,1,1,Red
2125,85000.0,16,45,1,1,Red
2126,85039.99999999999,16,45,1,1,Red
2127,85080.0,16,45,1,1,Red
2128,85119.99999999999,16,45,1,1,Red
2129,85160.0,16,45,1,1,Red
2130,85200.0,16,45,1,1,Red
2131,85240.0,16,45,1,1,Red
2132,85280.0,16,45,1,1,Red
2133,85320.0,16,45,1,1,Red
2134,85360.0,16,45,1,1,Red
2135,85399.99999999999,16,45,1,1,Red
2136,85440.0,16,45,1,1,Red
2137,85479.99999999999,16,45,1,1,Red
2138,85520.0,16,45,1,1,Red
2139,85560.0,16,45,1,1,Red
2140,85600.0,16,45,1,1,Red
2141,85640.0,16,45,1,1,Red
2142,85679.99999999999,16,45,1,1,Red
2143,85720.0,16,45,1,1,Red
2144,85759.99999999999,16,45,1,1,Red
2145,85800.0,16,45,1,1,Red
2146,85839.99999999999,16,45,1,1,Red
2147,85880.0,16,45,1,1,Red
2148,85920.0,16,45,1,1,Red
2149,85960.0,16,45,1,1,Red
2150,86000.0,16,45,1,1,Red
2151,86039.99999999999,16,45,1,1,Red
2152,86080.0,16,45,1,1,Red
2153,86119.99999999999,16,45,1,1,Red
2154,86160.0,16,45,1,1,Red
2155,86200.0,16,45,1,1,Red
2156,86240.0,16,45,1,1,Red
2157,86280.0,16,46,1,1,Red
2158,86320.0,16,46,1,1,Red
2159,86360.0,16,46,1,1,Red
2160,86399.99999999999,16,46,1,1,Red
2161,86440.0,16,46,1,1,Red
2162,86479.99999999999,16,46,1,1,Red
2163,86520.0,16,46,1,1,Red
2164,86560.0,16,46,1,1,Red
2165,86600.0,16,46,1,1,Red
2166,86640.0,16,46,1,1,Red
2167,86679.99999999999,16,46,1,1,Red
2168,86720.0,16,46,1,1,Red
2169,86759.99999999999,16,46,1,1,Red
2170,86800.0,16,46,1,1,Red
2171,86839.99999999999,16,46,1,1,Red
2172,86880.0,16,46,1,1,Red
2173,86920.0,16,46,1,1,Red
2174,86960.0,16,46,1,1,Red
2175,87000.0,16,46,1,1,Red
2176,87039.99999999999,16,46,1,1,Red
2177,87080.0,16,46,1,1,Red
2178,87119.99999999999,16,46,1,1,Red
2179,87160.0,16,46,1,1,Red
2180,87200.0,16,46,1,1,Red
2181,87240.0,16,46,1,1,Red
2182,87280.0,16,46,1,1,Red
2183,87320.0,16,46,1,1,Red
2184,87360.0,16,46,1,1,Red
2185,87399.99999999999,16,46,1,1,Red
2186,87440.0,16,46,1,1,Red
2187,87479.99999999999,16,46,1,1,Red
2188,87520.0,16,46,1,1,Red
2189,87560.0,16,46,1,1,Red
2190,87600.0,16,46,1,1,Red
2191,87640.0,16,46,1,1,Red
2192,87679.99999999999,16,46,1,1,Red
2193,87720.0,16,46,1,1,Red
2194,87759.99999999999,16,46,1,1,Red
2195,87800.0,16,46,1,1,Red
2196,87839.99999999999,16,46,1,1,Red
2197,87880.0,16,46,1,1,Red
2198,87920.0,16,46,1,1,Red
2199,87960.0,16,46,1,1,Red
2200,88000.0,16,46,1,1,Red
2201,88039.99999999999,16,46,1,1,Red
2202,88080.0,16,46,1,1,Red
2203,88119.99999999999,16,46,1,1,Red
2204,88160.0,16,46,1,1,Red
2205,88200.0,16,46,1,1,Red
2206,88240.0,16,46,1,1,Red
2207,88280.0,16,46,1,1,Red
2208,88320.0,16,46,1,1,Red
2209,88360.0,16,46,1,1,Red
2210,88399.99999999999,16,46,1,1,Red
2211,88440.0,16,47,1,1,Red
2212,88479.99999999999,16,47,1,1,Red
2213,88520.0,16,47,1,1,Red
2214,88560.0,16,47,1,1,Red
2215,88600.0,16,47,1,1,Red
2216,88640.0,16,47,1,1,Red
2217,88679.99999999999,16,47,1,1,Red
2218,88720.0,16,47,1,1,Red
2219,88759.99999999999,16,47,1,1,Red
2220,88800.0,16,47,1,1,Red
2221,88839.99999999999,16,47,1,1,Red
2222,88880.0,16,47,1,1,Red
2223,88920.0,16,47,1,1,Red
2224,88960.0,16,47,1,1,Red
2225,89000.0,16,47,1,1,Red
2226,89039.99999999999,16,47,1,1,Red
2227,89080.0,16,47,1,1,Red
2228,89119.99999999999,16,47,1,1,Red
2229,89160.0,16,47,1,1,Red
2230,89200.0,16,47,1,1,Red
2231,89240.0,16,47,1,1,Red
2232,89280.0,16,48,1,1,Red
2233,89320.0,16,48,1,1,Red
2234,89360.0,16,48,1,1,Red
2235,89399.99999999999,16,48,1,1,Red
2236,89440.0,16,48,1,1,Red
2237,89479.99999999999,16,48,1,1,Red
2238,89520.0,16,48,1,1,Red
2239,89560.0,16,48,1,1,Red
2240,89600.0,16,48,1,1,Red
2241,89640.0,16,48,1,1,Red
2242,89679.99999999999,16,48,1,1,Red
2243,89720.0,16,48,1,1,Red
2244,89759.99999999999,16,48,1,1,Red
2245,89800.0,16,49,1,1,Red
2246,89839.99999999999,16,49,1,1,Red
2247,89880.0,16,49,1,1,Red
2248,89920.0,16,49,1,1,Red
2249,89960.0,16,49,1,1,Red
2250,90000.0,16,49,1,1,Red
2251,90039.99999999999,16,49,1,1,Red
2252,90080.0,16,49,1,1,Red
2253,90119.99999999999,16,49,1,1,Red
2254,90160.0,16,49,1,1,Red
2255,90200.0,16,49,1,1,Red
2256,90240.0,16,49,1,1,Red
2257,90280.0,16,49,1,1,Red
2258,90320.0,16,49,1,1,Red
2259,90360.0,16,49,1,1,Red
2260,90399.99999999999,16,49,1,1,Red
2261,90440.0,16,49,1,1,Red
2262,90479.99999999999,16,49,1,1,Red
2263,90520.0,16,49,1,1,Red
2264,90560.0,16,49,1,1,Red
2265,90600.0,16,49,1,1,Red
2266,90640.0,16,49,1,1,Red
2267,90679.99999999999,16,49,1,1,Red
2268,90720.0,16,49,1,1,Red
2269,90759.99999999999,16,49,1,1,Red
2270,90800.0,16,49,1,1,Red
2271,90839.99999999999,16,49,1,1,Red
2272,90880.0,16,49,1,1,Red
2273,90920.0,16,49,1,1,Red
2274,90960.0,16,49,1,1,Red
2275,91000.0,16,49,1,1,Red
2276,91039.99999999999,16,49,1,1,Red
2277,91080.0,16,49,1,1,Red
2278,91119.99999999999,16,49,1,1,Red
2279,91160.0,16,49,1,1,Red
2280,91200.0,16,50,1,1,Red
2281,91240.0,16,50,1,1,Red
2282,91280.0,16,50,1,1,Red
2283,91320.0,16,50,1,1,Red
2284,91360.0,16,50,1,1,Red
2285,91399.99999999999,16,50,1,1,Red
2286,91440.0,16,50,1,1,Red
2287,91479.99999999999,16,50,1,1,Red
2288,91520.0,16,50,1,1,Red
2289,91560.0,16,50,1,1,Red
2290,91600.0,16,50,1,1,Red
2291,91640.0,16,50,1,1,Red
2292,91679.99999999999,16,50,1,1,Red
2293,91720.0,16,50,1,1,Red
2294,91759.99999999999,16,50,1,1,Red
2295,91800.0,16,50,1,1,Red
2296,91839.99999999999,16,50,1,1,Red
2297,91880.0,16,50,1,1,Red
2298,91920.0,16,50,1,1,Red
2299,91960.0,16,50,1,1,Red
2300,92000.0,16,50,1,1,Red
2301,92039.99999999999,16,50,1,1,Red
2302,92080.0,16,50,1,1,Red
2303,92119.99999999999,16,50,1,1,Red
2304,92160.0,16,50,1,1,Red
2305,92200.0,16,50,1,1,Red
2306,92240.0,16,50,1,1,Red
2307,92280.0,16,50,1,1,Red
2308,92320.0,16,50,1,1,Red
2309,92360.0,16,50,1,1,Red
2310,92399.99999999999,16,50,1,1,Red
2311,92440.0,16,50,1,1,Red
2312,92479.99999999999,16,50,1,1,Red
2313,92520.0,16,50,1,1,Red
2314,92560.0,16,50,1,1,Red
2315,92600.0,16,50,1,1,Red
2316,92640.0,16,50,1,1,Red
2317,92679.99999999999,16,50,1,1,Red
2318,92720.0,16,51,1,1,Red
2319,92759.99999999999,16,51,1,1,Red
2320,92800.0,16,51,1,1,Red
2321,92839.99999999999,16,51,1,1,Red
2322,92880.0,16,52,1,1,Red
2323,92920.0,16,52,1,1,Red
2324,92960.0,16,52,1,1,Red
2325,93000.0,16,52,1,1,Red
2326,93039.99999999999,16,52,1,1,Red
2327,93080.0,16,52,1,1,Red
2328,93119.99999999999,16,52,1,1,Red
2329,93160.0,16,52,1,1,Red
2330,93200.0,16,52,1,1,Red
2331,93240.0,16,52,1,1,Red
2332,93280.0,16,52,1,1,Red
2333,93320.0,16,52,1,1,Red
2334,93360.0,16,52,1,1,Red
2335,93399.99999999999,16,52,1,1,Red
2336,93440.0,16,52,1,1,Red
2337,93479.99999999999,16,52,1,1,Red
2338,93520.0,16,52,1,1,Red
2339,93560.0,16,52,1,1,Red
2340,93600.0,16,52,1,1,Red
2341,93640.0,16,52,1,1,Red
2342,93679.99999999999,16,52,1,1,Red
2343,93720.0,16,52,1,1,Red
2344,93759.99999999999,16,52,1,1,Red
2345,93800.0,16,52,1,1,Red
2346,93839.99999999999,16,52,1,1,Red
2347,93880.0,16,52,1,1,Red
2348,93920.0,16,52,1,1,Red
2349,93960.0,16,52,1,1,Red
2350,94000.0,16,52,1,1,Red
2351,94039.99999999999,16,52,1,1,Red
2352,94080.0,16,52,1,1,Red
2353,94119.99999999999,16,52,1,1,Red
2354,94160.0,16,52,1,1,Red
2355,94200.0,16,52,1,1,Red
2356,94240.0,16,53,1,1,Red
2357,94280.0,16,53,1,1,Red
2358,94320.0,16,53,1,1,Red
2359,94360.0,16,53,1,1,Red
2360,94399.99999999999,16,53,1,1,Red
2361,94440.0,16,53,1,1,Red
2362,94479.99999999999,16,53,1,1,Red
2363,94520.0,16,53,1,1,Red
2364,94560.0,16,53,1,1,Red
2365,94600.0,16,53,1,1,Red
2366,94640.0,16,53,1,1,Red
2367,94679.99999999999,16,53,1,1,Red
2368,94720.0,16,53,1,1,Red
2369,94759.99999999999,16,53,1,1,Red
2370,94800.0,16,53,1,1,Red
2371,94839.99999999999,16,53,1,1,Red
2372,94880.0,16,53,1,1,Red
2373,94920.0,16,53,1,1,Red
2374,94960.0,16,53,1,1,Red
2375,95000.0,16,53,1,1,Red
2376,95039.99999999999,16,53,1,1,Red
2377,95080.0,16,53,1,1,Red
2378,95119.99999999999,16,53,1,1,Red
2379,95160.0,16,53,1,1,Red
2380,95199.99999999999,16,53,1,1,Red
2381,95240.0,16,53,1,1,Red
2382,95280.0,16,53,1,1,Red
2383,95320.0,16,53,1,1,Red
2384,95360.0,16,53,1,1,Red
2385,95399.99999999999,16,53,1,1,Red
2386,95440.0,16,53,1,1,Red
2387,95479.99999999999,16,53,1,1,Red
2388,95520.0,16,53,1,1,Red
2389,95560.0,16,53,1,1,Red
2390,95600.0,16,54,1,1,Red
2391,95640.0,16,54,1,1,Red
2392,95679.99999999999,16,54,1,1,Red
2393,95720.0,16,54,1,1,Red
2394,95759.99999999999,16,54,1,1,Red
2395,95800.0,16,54,1,1,Red
2396,95839.99999999999,16,54,1,1,Red
2397,95880.0,16,54,1,1,Red
2398,95920.0,16,54,1,1,Red
2399,95960.0,16,54,1,1,Red
2400,96000.0,16,54,1,1,Red
2401,96039.99999999999,16,54,1,1,Red
2402,96080.0,16,54,1,1,Red
2403,96119.99999999999,16,54,1,1,Red
2404,96160.0,16,54,1,1,Red
2405,96199.99999999999,16,54,1,1,Red
2406,96240.0,16,54,1,1,Red
2407,96280.0,16,54,1,1,Red
2408,96320.0,16,54,1,1,Red
2409,96360.0,16,54,1,1,Red
2410,96399.99999999999,16,54,1,1,Red
2411,96440.0,16,54,1,1,Red
2412,96479.99999999999,16,54,1,1,Red
2413,96520.0,16,54,1,1,Red
2414,96560.0,16,54,1,1,Red
2415,96600.0,16,54,1,1,Red
2416,96640.0,16,54,1,1,Red
2417,96679.99999999999,16,54,1,1,Red
2418,96720.0,16,54,1,1,Red
2419,96759.99999999999,16,54,1,1,Red
2420,96800.0,16,54,1,1,Red
2421,96839.99999999999,16,54,1,1,Red
2422,96880.0,16,54,1,1,Red
2423,96920.0,16,54,1,1,Red
2424,96960.0,16,54,1,1,Red
2425,97000.0,16,54,1,1,Red
2426,97039.99999999999,16,54,1,1,Red
2427,97080.0,16,54,1,1,Red
2428,97119.99999999999,16,54,1,1,Red
2429,97160.0,16,54,1,1,Red
2430,97199.99999999999,16,54,1,1,Red
2431,97240.0,16,54,1,1,Red
2432,97280.0,16,54,1,1,Red
2433,97320.0,16,54,1,1,Red
2434,97360.0,16,54,1,1,Red
2435,97399.99999999999,16,54,1,1,Red
2436,97440.0,16,54,1,1,Red
2437,97479.99999999999,16,54,1,1,Red
2438,97520.0,16,54,1,1,Red
2439,97560.0,16,54,1,1,Red
2440,97600.0,16,54,1,1,Red
2441,97640.0,16,54,1,1,Red
2442,97679.99999999999,16,54,1,1,Red
2443,97720.0,16,54,1,1,Red
2444,97759.99999999999,16,54,1,1,Red
2445,97800.0,16,54,1,1,Red
2446,97839.99999999999,16,54,1,1,Red
2447,97880.0,16,54,1,1,Red
2448,97920.0,16,54,1,1,Red
2449,97960.0,16,54,1,1,Red
2450,98000.0,16,54,1,1,Red
2451,98039.99999999999,16,54,1,1,Red
2452,98080.0,16,54,1,1,Red
2453,98119.99999999999,16,54,1,1,Red
2454,98160.0,16,54,1,1,Red
2455,98199.99999999999,16,54,1,1,Red
2456,98240.0,16,54,1,1,Red
2457,98280.0,16,54,1,1,Red
2458,98320.0,16,54,1,1,Red
2459,98360.0,16,54,1,1,Red
2460,98399.99999999999,16,54,1,1,Red
2461,98440.0,16,54,1,1,Red
2462,98479.99999999999,16,54,1,1,Red
2463,98520.0,16,54,1,1,Red
2464,98560.0,16,54,1,1,Red
2465,98600.0,16,54,1,1,Red
2466,98640.0,16,54,1,1,Red
2467,98679.99999999999,16,54,1,1,Red
2468,98720.0,16,55,1,1,Red
2469,98759.99999999999,16,55,1,1,Red
2470,98800.0,16,55,1,1,Red
2471,98839.99999999999,16,55,1,1,Red
2472,98880.0,16,55,1,1,Red
2473,98920.0,16,55,1,1,Red
2474,98960.0,16,55,1,1,Red
2475,99000.0,16,55,1,1,Red
2476,99039.99999999999,16,55,1,1,Red
2477,99080.0,16,55,1,1,Red
2478,99119.99999999999,16,55,1,1,Red
2479,99160.0,16,55,1,1,Red
2480,99199.99999999999,16,55,1,1,Red
2481,99240.0,16,55,1,1,Red
2482,99280.0,16,55,1,1,Red
2483,99320.0,16,55,1,1,Red
2484,99360.0,16,55,1,1,Red
2485,99399.99999999999,16,55,1,1,Red
2486,99440.0,16,55,1,1,Red
2487,99479.99999999999,16,55,1,1,Red
2488,99520.0,16,55,1,1,Red
2489,99560.0,16,55,1,1,Red
2490,99600.0,16,55,1,1,Red
2491,99640.0,16,55,1,1,Red
2492,99679.99999999999,16,55,1,1,Red
2493,99720.0,16,55,1,1,Red
2494,99759.99999999999,16,55,1,1,Red
2495,99800.0,16,55,1,1,Red
2496,99839.99999999999,16,55,1,1,Red
2497,99880.0,16,56,1,1,Red
2498,99920.0,16,56,1,1,Red
2499,99960.0,16,56,1,1,Red
2500,100000.0,16,56,1,1,Red
2501,100039.99999999999,16,56,1,1,Red
2502,100080.0,16,56,1,1,Red
2503,100119.99999999999,16,56,1,1,Red
2504,100160.0,16,56,1,1,Red
2505,100199.99999999999,16,56,1,1,Red
2506,100240.0,16,56,1,1,Red
2507,100280.0,16,56,1,1,Red
2508,100320.0,16,56,1,1,Red
2509,100360.0,16,56,1,1,Red
2510,100399.99999999999,16,56,1,1,Red
2511,100440.0,16,56,1,1,Red
2512,100479.99999999999,16,56,1,1,Red
2513,100520.0,16,56,1,1,Red
2514,100560.0,16,56,1,1,Red
2515,100600.0,16,56,1,1,Red
2516,100640.0,16,56,1,1,Red
2517,100679.99999999999,16,56,1,1,Red
2518,100720.0,16,56,1,1,Red
2519,100759.99999999999,16,56,1,1,Red
2520,100800.0,16,56,1,1,Red
2521,100839.99999999999,16,56,1,1,Red
2522,100880.0,16,57,1,1,Red
2523,100920.0,16,57,1,1,Red
2524,100960.0,16,57,1,1,Red
2525,101000.0,16,57,1,1,Red
2526,101039.99999999999,16,57,1,1,Red
2527,101080.0,16,57,1,1,Red
2528,101119.99999999999,16,57,1,1,Red
2529,101160.0,16,57,1,1,Red
2530,101199.99999999999,16,57,1,1,Red
2531,101240.0,16,57,1,1,Red
2532,101280.0,16,57,1,1,Red
2533,101320.0,16,57,1,1,Red
2534,101360.0,16,57,1,1,Red
2535,101399.99999999999,16,57,1,1,Red
2536,101440.0,16,57,1,1,Red
2537,101479.99999999999,16,58,1,1,Red
2538,101520.0,16,58,1,1,Red
2539,101560.0,16,58,1,1,Red
2540,101600.0,16,58,1,1,Red
2541,101640.0,16,58,1,1,Red
2542,101679.99999999999,16,58,1,1,Red
2543,101720.0,16,58,1,1,Red
2544,101759.99999999999,16,58,1,1,Red
2545,101800.0,16,58,1,1,Red
2546,101839.99999999999,16,58,1,1,Red
2547,101880.0,16,58,1,1,Red
2548,101920.0,16,58,1,1,Red
2549,101960.0,16,58,1,1,Red
2550,102000.0,16,58,1,1,Red
2551,102039.99999999999,16,58,1,1,Red
2552,102080.0,16,58,1,1,Red
2553,102119.99999999999,16,58,1,1,Red
2554,102160.0,16,58,1,1,Red
2555,102199.99999999999,16,58,1,1,Red
2556,102240.0,16,58,1,1,Red
2557,102280.0,16,58,1,1,Red
2558,102320.0,16,58,1,1,Red
2559,102440.0,16,58,1,1,Red
